Customer_care_calls,Customer_rating,Cost_of_the_Product,Prior_purchases,Discount_offered,Weight_in_gms,Reached_ontime,Product_importance_enc,WarehouseBl_le,ModeShip_le
5,1,135,3,3,4939,1,0.0,0,1
4,2,222,3,4,5919,0,0.0,1,1
6,2,140,2,1,4053,0,2.0,2,1
4,2,209,2,9,5131,0,1.0,4,1
3,5,162,2,4,4495,0,0.0,3,0
5,2,152,4,6,5596,0,1.0,4,0
4,2,236,3,9,4725,0,1.0,0,0
4,5,192,4,10,4691,0,0.0,1,0
5,2,233,3,4,4140,0,2.0,2,0
3,5,156,3,2,4190,1,1.0,4,0
5,1,257,3,7,4133,0,1.0,3,0
4,5,228,4,4,4750,0,0.0,4,0
5,1,262,2,9,5008,0,2.0,0,0
3,1,203,2,2,4647,1,0.0,1,0
4,5,217,4,3,5966,0,1.0,2,0
3,1,197,5,6,5919,0,1.0,4,0
3,5,217,3,9,4306,0,0.0,3,0
3,2,200,4,4,4918,0,1.0,4,0
4,3,181,3,10,4541,1,1.0,0,0
4,1,212,3,2,4353,1,0.0,1,0
5,3,217,2,4,5588,0,0.0,2,0
5,4,240,4,2,5215,0,1.0,4,0
3,1,161,3,9,4865,1,0.0,3,0
3,4,157,3,6,5611,0,1.0,4,0
4,5,133,3,4,5180,1,1.0,0,0
4,3,138,3,2,5593,0,0.0,1,0
4,3,158,3,1,5089,1,2.0,2,2
5,2,243,3,2,5734,1,2.0,4,2
3,2,189,3,2,4718,0,1.0,3,2
2,4,272,2,4,4632,0,1.0,4,2
4,4,168,3,6,5488,1,0.0,0,2
4,4,157,3,10,5041,1,1.0,1,2
3,5,217,2,6,5182,0,1.0,2,2
5,3,237,4,8,5432,0,0.0,4,2
4,3,133,2,9,4145,0,0.0,3,2
3,4,243,2,1,5840,1,1.0,4,2
5,3,273,4,2,4186,1,1.0,0,2
5,4,202,5,6,5230,1,0.0,1,2
5,5,240,2,7,4409,1,0.0,2,2
3,5,275,3,6,5148,0,0.0,4,2
3,5,274,3,5,4710,1,1.0,3,2
4,3,272,3,4,5654,0,0.0,4,2
2,4,126,5,2,5461,0,1.0,0,2
5,3,215,2,10,5194,1,1.0,1,2
2,5,175,5,8,4269,0,0.0,2,2
4,3,149,6,5,5456,1,1.0,4,2
6,1,145,3,1,4346,1,1.0,3,2
6,1,257,4,3,5656,1,1.0,4,2
4,3,136,3,10,4299,1,1.0,0,2
5,3,163,6,6,4349,0,0.0,1,2
3,4,256,3,7,5013,1,0.0,2,2
3,3,141,3,7,4954,1,0.0,4,2
4,3,196,2,4,4203,1,1.0,3,2
5,4,154,2,5,5528,0,0.0,4,2
5,3,197,3,2,4678,1,1.0,0,2
3,2,207,3,1,4369,0,1.0,1,2
4,1,258,4,5,5664,0,0.0,2,2
3,3,270,3,7,4690,1,2.0,4,2
5,2,139,4,9,5070,1,0.0,3,2
3,5,197,3,4,5423,0,0.0,4,2
5,2,176,3,9,5656,0,0.0,0,2
3,1,206,3,5,5676,1,1.0,1,2
4,5,176,4,6,5061,0,1.0,2,2
2,4,208,3,6,4226,1,1.0,4,2
3,3,154,2,1,5746,1,1.0,3,2
2,2,206,5,7,5203,0,0.0,4,2
3,5,253,2,8,5476,1,0.0,0,2
4,5,270,3,2,5272,0,1.0,1,2
3,3,271,4,3,4006,1,2.0,2,2
2,1,108,3,4,5924,1,0.0,4,2
4,5,172,2,7,4559,0,1.0,3,2
5,1,265,3,5,4951,1,2.0,4,2
4,4,208,5,7,5401,0,1.0,0,2
4,5,261,3,3,4885,1,2.0,1,2
4,4,197,2,1,5211,0,1.0,2,2
4,4,240,2,4,5101,0,1.0,4,2
4,1,273,4,1,4857,0,0.0,3,2
3,5,180,2,1,5940,1,1.0,4,2
4,2,136,2,7,4305,1,1.0,0,2
3,4,222,6,10,4579,1,1.0,1,2
4,5,231,4,9,5528,0,1.0,2,2
4,5,240,5,8,4558,0,0.0,4,2
4,1,152,3,10,5974,0,0.0,3,2
5,2,206,2,2,5627,1,1.0,4,2
2,3,274,4,10,4798,1,1.0,0,2
5,4,97,6,7,5509,1,2.0,1,2
3,4,243,4,10,4076,0,1.0,2,2
3,4,106,6,7,4621,0,1.0,4,2
5,3,241,3,2,5587,1,0.0,3,2
3,1,217,4,1,5761,1,1.0,4,2
4,1,241,4,5,5080,0,1.0,0,2
4,3,213,3,6,5447,0,0.0,1,2
3,1,134,3,10,4200,0,1.0,2,2
3,4,162,2,8,4972,0,1.0,4,2
2,4,193,4,7,5552,1,0.0,3,2
4,3,138,2,9,5297,1,1.0,4,2
5,4,181,5,2,5324,0,1.0,0,2
4,2,274,2,10,4361,0,0.0,1,2
4,3,254,2,3,4930,0,2.0,2,2
5,2,196,5,10,5111,0,0.0,4,2
4,2,157,4,6,4964,0,0.0,3,2
4,3,130,3,3,4317,0,1.0,4,2
3,3,273,2,7,5491,0,1.0,0,2
4,5,154,3,9,5489,1,1.0,1,2
4,2,166,3,8,4758,0,1.0,2,2
5,5,171,3,8,4227,0,0.0,4,2
5,4,177,2,2,5618,1,0.0,3,2
2,5,195,3,3,5785,0,0.0,4,2
5,4,269,2,9,5517,0,0.0,0,2
4,1,196,3,4,4634,1,0.0,1,2
3,1,244,3,7,5140,1,2.0,2,2
3,3,137,3,1,5490,1,1.0,4,2
3,2,201,3,6,5165,1,2.0,3,2
3,3,211,3,7,5185,0,1.0,4,2
5,3,266,3,4,4195,0,1.0,0,2
5,3,222,2,2,5953,1,0.0,1,2
5,4,241,4,6,4412,1,2.0,2,2
3,2,226,4,8,5225,0,1.0,4,2
3,5,254,3,3,4072,0,1.0,3,2
4,5,222,3,8,4950,0,1.0,4,1
4,4,148,3,5,4892,0,1.0,0,1
4,3,194,3,3,5916,1,1.0,1,1
4,1,177,2,7,5599,1,2.0,2,1
2,2,150,3,6,5854,1,0.0,4,1
3,2,111,2,4,4245,1,0.0,3,1
5,4,172,3,3,5064,1,0.0,4,1
4,5,234,3,3,5438,0,0.0,0,1
5,5,257,4,10,5180,1,1.0,1,1
3,1,221,3,3,5005,1,2.0,2,1
5,1,171,5,8,4699,0,1.0,4,1
4,4,231,2,4,5825,0,0.0,3,1
5,5,187,4,9,5326,0,1.0,4,1
5,4,233,3,8,5076,1,0.0,0,1
4,4,268,6,3,4834,0,1.0,1,1
4,2,262,3,9,4941,0,0.0,2,1
3,4,284,10,8,4562,1,0.0,4,1
3,3,259,3,5,4664,0,1.0,3,1
3,1,221,10,10,5473,0,1.0,4,1
5,5,271,4,6,4547,1,2.0,0,1
5,4,249,3,2,4397,1,2.0,1,1
5,5,259,3,5,4315,0,1.0,2,1
3,1,176,3,5,5316,1,0.0,4,0
4,1,139,3,6,4942,1,0.0,3,0
3,4,243,3,8,4959,0,1.0,4,0
5,2,248,3,5,5946,0,1.0,0,0
3,5,247,3,4,5891,1,0.0,1,0
5,5,230,10,10,5619,1,2.0,2,0
5,3,134,3,8,5016,0,2.0,4,0
4,1,184,3,8,4667,0,0.0,3,0
4,5,263,3,6,5445,0,1.0,4,0
5,4,121,5,4,4814,0,2.0,0,0
3,2,160,3,3,5807,0,1.0,1,0
4,2,229,4,3,5340,0,1.0,2,0
7,3,306,4,4,1739,1,1.0,4,0
6,2,291,4,8,1019,0,0.0,3,0
6,4,292,4,10,1321,1,0.0,4,0
6,2,293,5,2,1494,0,0.0,0,0
6,4,275,4,9,1585,0,0.0,1,0
6,3,274,4,2,1833,1,0.0,2,0
7,5,310,4,5,1975,0,0.0,4,0
6,3,292,4,10,1270,0,0.0,3,0
6,5,256,5,10,1686,0,0.0,4,0
4,5,234,3,5,5213,0,0.0,0,0
5,1,257,4,1,4924,0,1.0,1,2
3,1,221,3,1,4948,0,2.0,2,2
5,1,171,5,2,5921,1,1.0,4,2
4,1,231,2,1,5917,1,0.0,3,2
5,1,187,4,8,5164,0,1.0,4,2
5,1,233,3,10,5289,0,0.0,0,2
4,2,268,6,2,4348,0,1.0,1,2
4,3,262,3,9,4404,1,0.0,2,2
3,4,284,10,5,5479,0,0.0,4,2
3,3,259,3,4,4259,0,1.0,3,2
3,5,221,10,7,5743,1,1.0,4,2
5,5,271,4,10,4305,1,2.0,0,2
5,2,249,3,8,5000,1,2.0,1,2
5,5,259,3,1,4608,0,1.0,2,2
3,1,176,3,7,4276,0,0.0,4,2
4,1,139,3,1,5502,1,0.0,3,2
3,1,243,3,2,5827,1,1.0,4,2
5,3,248,3,10,5567,1,1.0,0,2
3,4,247,3,6,4873,0,0.0,1,2
5,5,230,10,3,5391,0,2.0,2,2
5,5,134,3,5,5783,1,2.0,4,2
4,2,184,3,10,4931,0,0.0,3,2
4,4,263,3,10,4680,0,1.0,4,2
5,2,121,5,4,5833,0,2.0,0,2
3,1,160,3,4,5132,0,1.0,1,2
4,1,229,4,2,5378,1,1.0,2,2
7,5,306,4,2,1281,0,1.0,4,2
6,2,291,4,7,1046,0,0.0,3,2
6,4,292,4,9,1056,1,0.0,4,2
6,5,293,5,1,1278,0,0.0,0,2
6,4,275,4,10,1266,1,0.0,1,2
6,3,274,4,10,1174,0,0.0,2,2
7,2,310,4,4,1806,0,0.0,4,2
6,5,292,4,10,1969,1,0.0,3,2
6,1,275,4,5,1228,0,0.0,4,2
7,3,310,4,8,1860,1,1.0,0,2
7,5,281,4,8,1987,1,0.0,1,2
6,5,256,4,5,1033,1,0.0,2,2
6,4,304,4,2,1749,0,0.0,4,2
6,4,285,4,6,1582,0,1.0,3,2
7,4,283,5,6,1882,1,0.0,4,2
6,1,304,4,4,1236,1,0.0,0,2
6,3,282,4,3,1661,0,1.0,1,2
6,2,304,5,6,1178,1,1.0,2,2
6,2,301,5,3,1844,1,1.0,4,2
7,2,296,4,6,1005,1,0.0,3,2
6,4,264,4,1,1660,1,0.0,4,2
6,4,306,4,6,1461,0,0.0,0,2
7,4,243,4,6,1362,1,1.0,1,2
6,2,286,4,9,1418,0,0.0,2,2
6,2,247,4,1,1668,0,1.0,4,2
7,5,292,5,5,1932,1,0.0,3,2
6,2,281,2,9,1715,1,1.0,4,2
6,5,294,4,4,1302,0,0.0,0,2
5,1,279,4,3,1499,0,0.0,1,2
6,4,298,4,9,1629,0,1.0,2,2
6,3,248,4,6,1997,1,0.0,4,2
6,5,261,4,3,1217,1,0.0,3,2
5,2,136,2,3,1370,0,0.0,4,2
6,3,259,5,1,1271,0,1.0,0,2
6,4,292,4,7,1094,1,1.0,1,2
7,4,305,4,6,1873,0,1.0,2,2
6,2,304,4,9,1392,0,0.0,4,2
3,5,218,2,4,5142,0,0.0,3,2
4,1,268,3,6,4681,1,1.0,4,2
2,3,110,5,3,4124,0,0.0,0,2
4,4,248,3,1,5198,0,0.0,1,2
4,3,194,2,4,5780,1,1.0,2,2
5,4,151,2,10,5643,1,0.0,4,2
3,2,205,2,6,4853,0,0.0,3,2
2,1,275,2,5,4163,1,0.0,4,2
5,3,229,2,10,5149,0,1.0,0,2
3,4,169,3,4,5716,0,0.0,1,2
3,1,137,5,8,4980,1,0.0,2,2
3,2,263,3,3,4181,0,1.0,4,2
5,4,187,3,1,4181,0,0.0,3,2
4,3,287,4,6,5889,0,0.0,4,2
4,4,134,2,5,5230,0,1.0,0,2
5,4,244,3,3,4015,0,1.0,1,2
4,3,229,2,8,5868,0,1.0,2,2
5,1,203,5,2,4845,0,1.0,4,2
4,5,183,2,8,4422,0,1.0,3,2
4,2,146,2,4,4348,1,1.0,4,2
4,4,252,3,1,5676,1,1.0,0,2
3,5,133,3,7,4314,0,1.0,1,2
3,3,207,3,7,4816,1,0.0,2,2
3,4,243,3,8,5705,1,1.0,4,2
2,1,219,4,7,5573,1,0.0,3,2
3,1,182,2,3,5510,1,0.0,4,2
5,5,257,3,5,5084,0,1.0,0,2
4,2,256,4,4,5469,0,1.0,1,2
3,5,181,4,1,4971,1,2.0,2,2
3,1,219,3,6,4893,1,1.0,4,2
4,3,227,2,3,4375,0,0.0,3,1
3,5,232,2,8,5146,0,2.0,4,1
6,4,143,4,4,4401,0,1.0,0,1
4,3,274,3,7,5517,0,2.0,1,1
4,4,186,3,2,4430,0,0.0,2,1
3,4,273,3,3,5163,1,0.0,4,1
3,3,199,3,7,5258,1,0.0,3,1
4,4,238,3,5,4724,1,1.0,4,1
4,3,175,3,4,5784,0,1.0,0,1
4,2,252,6,2,5476,0,1.0,1,1
6,1,250,3,5,5621,1,0.0,2,1
3,2,254,2,10,5608,0,1.0,4,1
2,4,201,2,2,5115,0,2.0,3,1
5,1,234,3,9,5548,0,2.0,4,1
4,2,164,4,2,5008,0,0.0,0,1
4,1,197,3,2,4326,0,0.0,1,1
4,3,158,4,7,4460,0,1.0,2,1
3,2,158,3,4,5335,0,1.0,4,1
5,3,111,4,8,4575,0,1.0,3,1
5,3,215,3,2,4731,1,0.0,4,1
6,3,233,3,9,4293,1,1.0,0,1
4,4,204,3,8,5614,0,1.0,1,1
2,5,254,2,10,5718,1,0.0,2,0
5,1,162,3,1,5537,0,1.0,4,0
4,1,249,5,9,4396,0,0.0,3,0
3,2,151,3,7,5154,1,0.0,4,0
4,2,243,2,6,4573,0,1.0,0,0
4,2,181,3,4,5078,0,0.0,1,0
4,3,241,2,4,5942,1,1.0,2,0
3,3,175,3,2,5740,1,0.0,4,0
3,1,191,2,10,5073,0,1.0,3,0
4,5,260,3,10,4919,0,2.0,4,0
4,1,263,4,9,4390,0,0.0,0,0
4,1,254,2,10,4230,1,0.0,1,0
5,5,103,6,2,4860,0,1.0,2,0
5,2,254,5,2,5655,1,1.0,4,0
5,4,235,2,9,5549,0,1.0,3,0
4,3,167,3,1,4621,1,1.0,4,0
4,5,140,5,3,4191,1,1.0,0,0
4,1,231,3,2,4940,0,1.0,1,0
2,4,144,4,8,5760,1,0.0,2,0
4,5,183,2,2,4533,1,1.0,4,0
4,3,149,3,3,5542,0,0.0,3,0
4,4,145,2,8,5645,1,1.0,4,0
3,3,223,3,4,5062,1,1.0,0,2
4,2,251,2,10,4898,1,0.0,1,2
4,2,240,3,9,5170,1,1.0,2,2
4,5,226,5,5,4833,0,0.0,4,2
4,1,200,2,5,5072,1,0.0,3,2
3,4,213,3,4,5996,0,2.0,4,2
3,4,166,2,10,5258,0,0.0,0,2
5,2,203,6,7,5289,0,1.0,1,2
3,4,175,2,9,5643,1,1.0,2,2
4,2,197,3,6,5826,0,0.0,4,2
4,1,158,3,5,5782,0,1.0,3,2
4,2,257,2,7,5325,1,0.0,4,2
3,1,183,2,3,4042,0,1.0,0,2
3,3,254,2,8,4890,1,1.0,1,2
3,1,219,2,10,4390,1,1.0,2,2
3,5,271,4,3,5831,1,0.0,4,2
4,4,236,2,5,5266,0,1.0,3,2
5,1,170,4,6,5258,1,2.0,4,2
5,4,203,2,2,4190,1,2.0,0,2
3,5,258,3,5,4314,1,0.0,1,2
4,5,228,2,4,4783,1,0.0,2,2
6,3,251,5,8,4877,0,1.0,4,2
3,3,166,2,4,4254,1,1.0,3,2
3,5,147,3,4,5042,0,0.0,4,2
5,4,248,4,5,4271,1,1.0,0,2
3,2,238,4,7,5254,0,0.0,1,2
4,4,219,2,7,4604,0,1.0,2,2
5,2,226,3,6,4700,1,1.0,4,2
3,3,211,4,7,4733,0,0.0,3,2
5,4,139,3,6,5721,0,1.0,4,2
4,2,137,2,2,5804,1,1.0,0,2
4,4,222,2,7,4343,0,1.0,1,2
2,3,257,2,1,5331,1,0.0,2,2
5,1,186,4,5,5239,0,1.0,4,2
4,2,262,3,4,5085,0,0.0,3,2
4,3,248,3,5,4781,1,0.0,4,2
5,3,245,3,5,5663,0,1.0,0,2
5,3,202,4,6,5107,0,0.0,1,2
4,3,279,6,2,5405,0,1.0,2,2
5,1,263,3,6,4505,1,1.0,4,2
3,5,227,4,9,4647,0,0.0,3,2
5,3,245,4,8,4129,1,2.0,4,2
4,5,142,2,7,4594,1,1.0,0,2
5,3,192,3,6,4037,1,1.0,1,2
4,3,190,4,4,4102,1,1.0,2,2
2,2,146,4,4,5817,0,0.0,4,2
4,3,161,2,3,4391,1,1.0,3,2
3,3,192,3,1,4180,1,0.0,4,2
3,1,267,3,5,5528,0,0.0,0,2
5,5,186,4,9,5592,1,1.0,1,2
4,2,149,5,8,4209,0,1.0,2,2
4,4,246,3,2,5473,1,0.0,4,2
3,2,177,4,3,5527,0,0.0,3,2
4,5,199,2,8,4463,0,0.0,4,2
5,2,247,3,3,4698,1,1.0,0,2
4,5,157,3,2,4343,1,1.0,1,2
3,1,202,3,9,4322,0,1.0,2,2
4,2,150,3,6,5787,1,0.0,4,2
5,5,209,2,3,4348,0,0.0,3,2
5,3,223,3,6,5977,0,0.0,4,2
3,3,234,3,8,4839,1,0.0,0,2
6,1,147,3,5,4012,0,1.0,1,2
6,5,201,5,3,5771,0,1.0,2,2
5,3,134,2,10,5279,1,0.0,4,2
4,1,229,4,3,4352,1,0.0,3,2
4,4,200,4,3,5583,1,0.0,4,2
4,4,239,3,4,4756,0,0.0,0,2
5,4,237,6,2,4541,0,1.0,1,2
5,2,121,5,10,4790,0,1.0,2,2
3,4,156,3,6,5255,1,1.0,4,2
5,3,195,4,9,5577,0,0.0,3,2
4,4,261,3,9,5515,0,2.0,4,2
2,1,255,2,9,5936,1,1.0,0,2
3,5,212,4,9,5791,0,0.0,1,2
4,4,241,3,8,5206,1,0.0,2,2
4,5,266,3,4,5928,1,1.0,4,2
4,5,253,2,8,5652,0,0.0,3,2
4,3,192,3,10,5190,0,1.0,4,2
4,4,263,4,7,4041,1,1.0,0,2
4,5,198,6,6,5380,0,1.0,1,2
3,1,225,2,6,5274,1,2.0,2,2
3,1,209,2,3,4184,0,1.0,4,2
3,4,222,3,3,4068,0,1.0,3,2
3,1,162,3,7,5971,0,1.0,4,2
5,1,217,2,6,5518,0,1.0,0,2
3,5,252,4,7,5328,1,0.0,1,2
4,1,236,3,4,4248,0,0.0,2,2
4,4,113,3,1,5610,1,1.0,4,2
6,4,157,6,9,5354,1,0.0,3,2
5,3,169,4,4,5683,0,0.0,4,2
5,3,268,3,9,4152,1,1.0,0,2
4,4,259,7,7,4408,0,1.0,1,2
3,2,135,7,5,4716,0,1.0,2,2
4,1,196,5,7,5380,0,0.0,4,1
5,5,132,2,1,4233,0,2.0,3,1
3,5,256,2,9,5750,0,1.0,4,1
3,5,240,8,9,4436,1,0.0,0,1
2,3,225,7,7,4009,1,2.0,1,1
5,2,205,3,3,5182,0,0.0,2,1
4,4,146,3,10,5805,0,0.0,4,1
7,3,281,4,4,1480,0,0.0,3,1
6,4,256,4,2,1752,1,0.0,4,1
6,2,304,4,2,1256,1,0.0,0,1
6,4,285,4,9,1180,0,1.0,1,1
7,5,283,5,8,1578,0,0.0,2,1
6,4,304,4,6,1890,1,0.0,4,1
6,1,282,4,4,1716,0,1.0,3,1
6,3,304,5,6,1184,0,1.0,4,1
6,5,301,5,3,1628,0,1.0,0,1
7,1,296,4,10,1230,1,0.0,1,1
6,5,264,4,1,1039,1,0.0,2,1
6,4,306,4,9,1595,0,0.0,4,1
4,1,241,3,4,4493,1,0.0,3,1
4,5,266,3,8,4889,0,1.0,4,1
4,4,253,2,6,5892,0,0.0,0,1
4,2,192,3,3,4922,0,1.0,1,0
4,5,263,4,7,4243,1,1.0,2,0
4,4,198,6,9,5730,1,1.0,4,0
3,4,225,2,5,5997,0,2.0,3,0
3,2,209,2,6,5095,1,1.0,4,0
3,1,222,3,8,4650,1,1.0,0,0
3,5,162,3,1,4480,0,1.0,1,0
5,4,217,2,4,4380,1,1.0,2,0
3,4,252,4,10,5495,0,0.0,4,0
4,5,236,3,8,4132,0,0.0,3,0
4,5,113,3,10,4053,1,1.0,4,0
6,1,157,6,1,4631,1,0.0,0,0
5,5,169,4,2,4188,0,0.0,1,0
5,5,268,3,2,4459,1,1.0,2,0
4,1,259,7,4,5102,0,1.0,4,0
3,2,135,7,8,4901,0,1.0,3,0
4,4,196,5,6,4258,0,0.0,4,0
5,5,132,2,6,4392,0,2.0,0,0
3,5,256,2,4,5368,1,1.0,1,0
3,2,240,8,9,4908,0,0.0,2,0
2,2,225,7,9,4947,1,2.0,4,0
5,2,205,3,2,4270,0,0.0,3,0
4,4,146,3,10,4472,1,0.0,4,2
7,3,281,4,1,1215,1,0.0,0,2
6,4,256,4,9,1676,0,0.0,1,2
6,4,304,4,7,1226,1,0.0,2,2
6,2,285,4,6,1016,1,1.0,4,2
7,2,283,5,10,1722,1,0.0,3,2
6,5,304,4,6,1864,1,0.0,4,2
6,2,282,4,8,1553,0,1.0,0,2
6,3,304,5,10,1254,1,1.0,1,2
6,5,301,5,7,1209,1,1.0,2,2
7,1,296,4,4,1446,0,0.0,4,2
6,5,264,4,4,1822,1,0.0,3,2
6,4,304,4,6,1342,0,0.0,4,2
6,2,305,4,8,1015,0,0.0,0,2
6,2,309,4,7,1941,0,0.0,1,2
6,5,266,4,6,1312,1,1.0,2,2
4,1,233,4,2,1809,0,0.0,4,2
5,3,287,4,2,1437,0,0.0,3,2
6,5,268,4,10,1170,0,0.0,4,2
6,2,290,4,2,1070,1,1.0,0,2
7,4,291,4,4,1248,1,2.0,1,2
5,3,227,5,2,1965,0,1.0,2,2
3,5,222,2,9,1321,0,0.0,4,2
6,5,301,4,2,1943,0,1.0,3,2
6,2,304,4,10,1983,1,1.0,4,2
4,2,133,3,2,1212,1,0.0,0,2
4,1,218,5,5,1238,0,0.0,1,2
5,5,304,5,8,1949,1,0.0,2,2
6,1,260,4,9,1698,1,1.0,4,2
6,5,252,4,9,1460,0,0.0,3,2
4,2,253,5,5,1812,0,0.0,4,2
6,4,248,4,6,1851,0,0.0,0,2
5,3,237,5,4,1733,1,1.0,1,2
5,3,264,5,5,1399,0,1.0,2,2
6,1,308,4,1,1216,1,1.0,4,2
7,3,270,4,10,1211,0,1.0,3,2
6,3,269,4,6,1822,1,1.0,4,2
6,1,271,4,9,1302,0,0.0,0,2
7,1,244,5,3,1418,1,1.0,1,2
6,2,245,4,8,1904,0,0.0,2,2
5,4,219,5,5,1388,1,0.0,4,2
6,2,257,4,4,1929,1,0.0,3,2
3,3,226,3,4,5048,0,0.0,4,2
4,4,200,2,5,5783,0,0.0,0,2
4,4,260,2,3,5801,0,0.0,1,2
3,4,142,2,7,5346,0,1.0,2,2
5,3,193,5,3,5888,0,1.0,4,2
5,2,180,3,1,4655,1,1.0,3,2
4,3,232,3,8,5298,1,1.0,4,2
3,2,148,2,1,4133,1,0.0,0,2
5,3,205,4,9,4277,0,0.0,1,2
3,4,212,3,3,4811,0,1.0,2,2
3,4,168,2,9,5235,1,1.0,4,2
3,5,145,2,2,4232,1,0.0,3,2
3,5,253,3,9,5979,1,1.0,4,2
3,5,143,2,6,4253,0,0.0,0,2
4,2,267,5,9,4720,1,0.0,1,2
6,1,123,5,5,5323,1,1.0,2,2
5,1,106,5,4,4180,0,1.0,4,2
2,2,249,3,3,4129,1,0.0,3,2
5,1,178,2,5,4369,0,0.0,4,2
4,3,148,4,1,4243,0,0.0,0,2
4,1,144,4,6,5197,1,1.0,1,2
3,1,249,2,2,5572,1,0.0,2,2
5,5,128,3,9,5143,1,0.0,4,2
4,4,228,4,1,5573,0,2.0,3,2
3,4,242,2,10,5559,1,0.0,4,2
4,2,272,3,1,4933,1,1.0,0,2
4,1,173,2,8,4893,0,1.0,1,2
3,2,189,6,7,4329,0,0.0,2,2
4,2,245,2,3,4000,0,0.0,4,2
4,1,211,3,5,5757,1,2.0,3,2
2,1,214,3,1,4391,0,2.0,4,2
5,4,215,2,1,5669,0,0.0,0,2
3,1,248,2,1,5703,0,1.0,1,2
3,1,225,3,2,4284,0,1.0,2,2
5,1,120,3,7,4381,1,0.0,4,2
5,2,243,3,8,4133,1,0.0,3,2
3,4,214,2,10,4794,0,0.0,4,2
3,1,144,3,8,5221,1,0.0,0,2
3,1,242,6,10,5493,1,0.0,1,2
4,5,160,5,3,4648,1,1.0,2,2
5,5,139,4,3,4433,1,1.0,4,2
3,1,221,4,8,5971,0,1.0,3,2
5,5,266,2,7,5712,1,1.0,4,2
5,4,140,4,10,4528,0,0.0,0,2
4,4,134,2,1,5209,1,0.0,1,2
3,3,260,2,7,5738,0,0.0,2,2
5,4,261,6,4,5349,0,1.0,4,2
5,2,274,4,7,4929,0,1.0,3,2
4,5,263,3,3,4020,0,1.0,4,2
4,4,189,4,9,5838,1,1.0,0,2
4,5,257,2,3,5394,0,0.0,1,2
5,5,195,4,1,4482,0,1.0,2,1
2,3,201,3,5,5733,1,1.0,4,1
4,4,264,4,9,5186,0,1.0,3,1
3,2,180,2,10,4024,0,2.0,4,1
3,1,220,3,6,5572,1,0.0,0,1
5,1,113,3,6,5509,1,1.0,1,1
4,2,168,2,9,5684,0,2.0,2,1
5,2,251,3,9,4298,1,0.0,4,1
4,2,245,3,2,4835,1,1.0,3,1
4,4,164,4,1,4365,1,1.0,4,1
3,1,232,2,4,5806,1,1.0,0,1
4,3,138,3,2,5358,0,2.0,1,1
4,2,233,3,3,5740,1,0.0,2,1
4,4,150,2,1,4711,1,1.0,4,1
3,5,253,2,7,5846,0,1.0,3,1
4,4,179,3,5,4061,1,1.0,4,1
5,2,135,2,4,5405,0,1.0,0,1
3,1,166,2,9,5853,1,1.0,1,1
3,4,196,2,5,4342,1,1.0,2,1
4,4,238,2,4,4337,1,0.0,4,1
2,2,159,6,6,4044,0,0.0,3,1
3,5,226,2,3,4208,1,1.0,4,1
5,1,182,5,6,5398,0,2.0,0,0
5,5,173,3,4,5265,1,0.0,1,0
3,2,257,5,5,4130,1,0.0,2,0
2,3,223,3,9,5653,0,0.0,4,0
4,2,194,3,3,5174,0,0.0,3,0
5,4,281,3,10,5675,0,0.0,4,0
5,4,236,3,1,5711,0,1.0,0,0
3,5,165,4,6,4795,1,0.0,1,0
4,2,200,2,8,4222,0,0.0,2,0
3,3,168,4,2,4541,1,0.0,4,0
4,3,266,6,5,5209,0,1.0,3,0
2,1,226,2,1,5576,0,1.0,4,0
5,3,143,2,5,5612,1,1.0,0,0
4,2,116,3,2,5602,1,0.0,1,0
4,4,139,2,9,4446,1,2.0,2,0
4,3,248,2,2,4700,0,1.0,4,0
5,4,135,2,5,5834,0,0.0,3,0
4,4,265,2,9,4106,0,1.0,4,0
5,5,175,6,2,4995,1,1.0,0,0
6,2,256,3,1,4435,1,1.0,1,0
5,4,217,2,3,5925,0,1.0,2,0
4,4,203,3,8,4443,0,1.0,4,0
3,4,145,2,5,5513,0,2.0,3,2
3,2,268,3,9,4215,0,0.0,4,2
4,5,206,2,10,4437,0,1.0,0,2
3,2,215,3,10,4198,1,1.0,1,2
4,1,177,3,5,4382,0,1.0,2,2
3,3,183,3,3,5538,0,0.0,4,2
4,2,227,5,6,4618,0,1.0,3,2
4,1,209,4,1,5057,0,1.0,4,2
4,4,193,3,5,5090,1,0.0,0,2
4,4,144,2,5,4380,1,0.0,1,2
4,2,192,3,3,4130,1,0.0,2,2
2,3,247,4,5,5725,0,0.0,4,2
3,4,199,4,6,5207,0,1.0,3,2
6,5,273,5,10,5756,1,1.0,4,2
3,3,232,4,4,4662,1,0.0,0,2
3,5,214,3,6,5319,0,0.0,1,2
5,1,156,2,10,5086,0,0.0,2,2
4,3,200,3,5,5108,0,1.0,4,2
3,5,196,3,9,4741,1,1.0,3,2
5,3,189,3,7,5830,1,1.0,4,2
5,2,266,2,3,4030,0,0.0,0,2
4,4,198,2,2,5725,1,1.0,1,2
4,5,144,2,2,4978,0,0.0,2,2
4,4,217,5,6,5891,1,1.0,4,2
5,1,169,4,4,4541,0,1.0,3,2
3,1,153,4,1,4608,0,1.0,4,2
4,4,152,2,5,5324,0,1.0,0,2
5,5,245,5,4,4627,0,1.0,1,2
4,2,237,3,2,5277,0,0.0,2,2
4,2,266,2,8,5516,0,0.0,4,2
